NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,SEX,AGE5,nationality_group,population_count
AT13,92200,92200,2024,2024-01-01,2,15,AUT,3759
AT13,92200,92200,2025,2025-01-01,2,15,AUT,3787
AT13,92200,92200,2002,2002-01-01,2,15,EEA,14
AT13,92200,92200,2003,2003-01-01,2,15,EEA,19
AT13,92200,92200,2004,2004-01-01,2,15,EEA,18
AT13,92200,92200,2005,2005-01-01,2,15,EEA,21
AT13,92200,92200,2006,2006-01-01,2,15,EEA,23
AT13,92200,92200,2007,2007-01-01,2,15,EEA,23
AT13,92200,92200,2008,2008-01-01,2,15,EEA,23
AT13,92200,92200,2009,2009-01-01,2,15,EEA,28
AT13,92200,92200,2010,2010-01-01,2,15,EEA,32
AT13,92200,92200,2011,2011-01-01,2,15,EEA,37
AT13,92200,92200,2012,2012-01-01,2,15,EEA,42
AT13,92200,92200,2013,2013-01-01,2,15,EEA,48
AT13,92200,92200,2014,2014-01-01,2,15,EEA,53
AT13,92200,92200,2015,2015-01-01,2,15,EEA,67
AT13,92200,92200,2016,2016-01-01,2,15,EEA,69
AT13,92200,92200,2017,2017-01-01,2,15,EEA,83
AT13,92200,92200,2018,2018-01-01,2,15,EEA,103
AT13,92200,92200,2019,2019-01-01,2,15,EEA,115
AT13,92200,92200,2020,2020-01-01,2,15,EEA,142
AT13,92200,92200,2021,2021-01-01,2,15,EEA,163
AT13,92200,92200,2022,2022-01-01,2,15,EEA,172
AT13,92200,92200,2023,2023-01-01,2,15,EEA,184
AT13,92200,92200,2024,2024-01-01,2,15,EEA,207
AT13,92200,92200,2025,2025-01-01,2,15,EEA,213
AT13,92200,92200,2002,2002-01-01,2,15,REU,28
AT13,92200,92200,2003,2003-01-01,2,15,REU,45
AT13,92200,92200,2004,2004-01-01,2,15,REU,48
AT13,92200,92200,2005,2005-01-01,2,15,REU,49
AT13,92200,92200,2006,2006-01-01,2,15,REU,50
AT13,92200,92200,2007,2007-01-01,2,15,REU,54
AT13,92200,92200,2008,2008-01-01,2,15,REU,58
AT13,92200,92200,2009,2009-01-01,2,15,REU,68
AT13,92200,92200,2010,2010-01-01,2,15,REU,71
AT13,92200,92200,2011,2011-01-01,2,15,REU,74
AT13,92200,92200,2012,2012-01-01,2,15,REU,79
AT13,92200,92200,2013,2013-01-01,2,15,REU,81
AT13,92200,92200,2014,2014-01-01,2,15,REU,71
AT13,92200,92200,2015,2015-01-01,2,15,REU,76
AT13,92200,92200,2016,2016-01-01,2,15,REU,84
AT13,92200,92200,2017,2017-01-01,2,15,REU,89
AT13,92200,92200,2018,2018-01-01,2,15,REU,114
AT13,92200,92200,2019,2019-01-01,2,15,REU,118
AT13,92200,92200,2020,2020-01-01,2,15,REU,143
AT13,92200,92200,2021,2021-01-01,2,15,REU,156
AT13,92200,92200,2022,2022-01-01,2,15,REU,178
AT13,92200,92200,2023,2023-01-01,2,15,REU,216
AT13,92200,92200,2024,2024-01-01,2,15,REU,254
AT13,92200,92200,2025,2025-01-01,2,15,REU,259
AT13,92200,92200,2002,2002-01-01,2,15,TCN,30
AT13,92200,92200,2003,2003-01-01,2,15,TCN,31
AT13,92200,92200,2004,2004-01-01,2,15,TCN,35
AT13,92200,92200,2005,2005-01-01,2,15,TCN,37
AT13,92200,92200,2006,2006-01-01,2,15,TCN,44
AT13,92200,92200,2007,2007-01-01,2,15,TCN,45
AT13,92200,92200,2008,2008-01-01,2,15,TCN,43
AT13,92200,92200,2009,2009-01-01,2,15,TCN,42
AT13,92200,92200,2010,2010-01-01,2,15,TCN,39
AT13,92200,92200,2011,2011-01-01,2,15,TCN,41
AT13,92200,92200,2012,2012-01-01,2,15,TCN,48
AT13,92200,92200,2013,2013-01-01,2,15,TCN,49
AT13,92200,92200,2014,2014-01-01,2,15,TCN,63
AT13,92200,92200,2015,2015-01-01,2,15,TCN,74
AT13,92200,92200,2016,2016-01-01,2,15,TCN,81
AT13,92200,92200,2017,2017-01-01,2,15,TCN,88
AT13,92200,92200,2018,2018-01-01,2,15,TCN,96
AT13,92200,92200,2019,2019-01-01,2,15,TCN,95
AT13,92200,92200,2020,2020-01-01,2,15,TCN,91
AT13,92200,92200,2021,2021-01-01,2,15,TCN,95
AT13,92200,92200,2022,2022-01-01,2,15,TCN,101
AT13,92200,92200,2023,2023-01-01,2,15,TCN,112
AT13,92200,92200,2024,2024-01-01,2,15,TCN,115
AT13,92200,92200,2025,2025-01-01,2,15,TCN,128
AT13,92200,92200,2002,2002-01-01,2,16,AUT,2294
AT13,92200,92200,2003,2003-01-01,2,16,AUT,2228
AT13,92200,92200,2004,2004-01-01,2,16,AUT,2139
AT13,92200,92200,2005,2005-01-01,2,16,AUT,2090
AT13,92200,92200,2006,2006-01-01,2,16,AUT,2095
AT13,92200,92200,2007,2007-01-01,2,16,AUT,2053
AT13,92200,92200,2008,2008-01-01,2,16,AUT,2083
AT13,92200,92200,2009,2009-01-01,2,16,AUT,2119
AT13,92200,92200,2010,2010-01-01,2,16,AUT,2091
AT13,92200,92200,2011,2011-01-01,2,16,AUT,1992
AT13,92200,92200,2012,2012-01-01,2,16,AUT,1934
AT13,92200,92200,2013,2013-01-01,2,16,AUT,1880
AT13,92200,92200,2014,2014-01-01,2,16,AUT,1963
AT13,92200,92200,2015,2015-01-01,2,16,AUT,2358
AT13,92200,92200,2016,2016-01-01,2,16,AUT,2934
AT13,92200,92200,2017,2017-01-01,2,16,AUT,3447
AT13,92200,92200,2018,2018-01-01,2,16,AUT,3772
AT13,92200,92200,2019,2019-01-01,2,16,AUT,4086
AT13,92200,92200,2020,2020-01-01,2,16,AUT,4114
AT13,92200,92200,2021,2021-01-01,2,16,AUT,3773
AT13,92200,92200,2022,2022-01-01,2,16,AUT,3523
AT13,92200,92200,2023,2023-01-01,2,16,AUT,3629
AT13,92200,92200,2024,2024-01-01,2,16,AUT,3569
AT13,92200,92200,2025,2025-01-01,2,16,AUT,3458
AT13,92200,92200,2002,2002-01-01,2,16,EEA,12
AT13,92200,92200,2003,2003-01-01,2,16,EEA,15
AT13,92200,92200,2004,2004-01-01,2,16,EEA,13
AT13,92200,92200,2005,2005-01-01,2,16,EEA,10
AT13,92200,92200,2006,2006-01-01,2,16,EEA,11
AT13,92200,92200,2007,2007-01-01,2,16,EEA,14
AT13,92200,92200,2008,2008-01-01,2,16,EEA,20
AT13,92200,92200,2009,2009-01-01,2,16,EEA,18
AT13,92200,92200,2010,2010-01-01,2,16,EEA,21
AT13,92200,92200,2011,2011-01-01,2,16,EEA,25
AT13,92200,92200,2012,2012-01-01,2,16,EEA,25
AT13,92200,92200,2013,2013-01-01,2,16,EEA,31
AT13,92200,92200,2014,2014-01-01,2,16,EEA,30
AT13,92200,92200,2015,2015-01-01,2,16,EEA,37
AT13,92200,92200,2016,2016-01-01,2,16,EEA,41
AT13,92200,92200,2017,2017-01-01,2,16,EEA,46
AT13,92200,92200,2018,2018-01-01,2,16,EEA,50
AT13,92200,92200,2019,2019-01-01,2,16,EEA,55
AT13,92200,92200,2020,2020-01-01,2,16,EEA,70
AT13,92200,92200,2021,2021-01-01,2,16,EEA,75
AT13,92200,92200,2022,2022-01-01,2,16,EEA,94
AT13,92200,92200,2023,2023-01-01,2,16,EEA,122
AT13,92200,92200,2024,2024-01-01,2,16,EEA,129
AT13,92200,92200,2025,2025-01-01,2,16,EEA,133
AT13,92200,92200,2002,2002-01-01,2,16,REU,13
AT13,92200,92200,2003,2003-01-01,2,16,REU,12
AT13,92200,92200,2004,2004-01-01,2,16,REU,16
AT13,92200,92200,2005,2005-01-01,2,16,REU,21
AT13,92200,92200,2006,2006-01-01,2,16,REU,25
AT13,92200,92200,2007,2007-01-01,2,16,REU,33
AT13,92200,92200,2008,2008-01-01,2,16,REU,42
AT13,92200,92200,2009,2009-01-01,2,16,REU,44
AT13,92200,92200,2010,2010-01-01,2,16,REU,38
AT13,92200,92200,2011,2011-01-01,2,16,REU,40
AT13,92200,92200,2012,2012-01-01,2,16,REU,42
AT13,92200,92200,2013,2013-01-01,2,16,REU,45
AT13,92200,92200,2014,2014-01-01,2,16,REU,56
AT13,92200,92200,2015,2015-01-01,2,16,REU,63
AT13,92200,92200,2016,2016-01-01,2,16,REU,72
AT13,92200,92200,2017,2017-01-01,2,16,REU,71
AT13,92200,92200,2018,2018-01-01,2,16,REU,71
AT13,92200,92200,2019,2019-01-01,2,16,REU,68
AT13,92200,92200,2020,2020-01-01,2,16,REU,66
AT13,92200,92200,2021,2021-01-01,2,16,REU,73
AT13,92200,92200,2022,2022-01-01,2,16,REU,71
AT13,92200,92200,2023,2023-01-01,2,16,REU,101
AT13,92200,92200,2024,2024-01-01,2,16,REU,110
AT13,92200,92200,2025,2025-01-01,2,16,REU,135
AT13,92200,92200,2002,2002-01-01,2,16,TCN,13
AT13,92200,92200,2003,2003-01-01,2,16,TCN,20
AT13,92200,92200,2004,2004-01-01,2,16,TCN,20
AT13,92200,92200,2005,2005-01-01,2,16,TCN,21
AT13,92200,92200,2006,2006-01-01,2,16,TCN,26
AT13,92200,92200,2007,2007-01-01,2,16,TCN,32
AT13,92200,92200,2008,2008-01-01,2,16,TCN,30
AT13,92200,92200,2009,2009-01-01,2,16,TCN,31
AT13,92200,92200,2010,2010-01-01,2,16,TCN,30
AT13,92200,92200,2011,2011-01-01,2,16,TCN,34
AT13,92200,92200,2012,2012-01-01,2,16,TCN,31
AT13,92200,92200,2013,2013-01-01,2,16,TCN,32
AT13,92200,92200,2014,2014-01-01,2,16,TCN,32
AT13,92200,92200,2015,2015-01-01,2,16,TCN,33
AT13,92200,92200,2016,2016-01-01,2,16,TCN,43
AT13,92200,92200,2017,2017-01-01,2,16,TCN,44
AT13,92200,92200,2018,2018-01-01,2,16,TCN,50
AT13,92200,92200,2019,2019-01-01,2,16,TCN,64
AT13,92200,92200,2020,2020-01-01,2,16,TCN,76
AT13,92200,92200,2021,2021-01-01,2,16,TCN,84
AT13,92200,92200,2022,2022-01-01,2,16,TCN,82
AT13,92200,92200,2023,2023-01-01,2,16,TCN,85
AT13,92200,92200,2024,2024-01-01,2,16,TCN,90
AT13,92200,92200,2025,2025-01-01,2,16,TCN,88
AT13,92200,92200,2002,2002-01-01,2,17,AUT,2356
AT13,92200,92200,2003,2003-01-01,2,17,AUT,2499
AT13,92200,92200,2004,2004-01-01,2,17,AUT,2658
AT13,92200,92200,2005,2005-01-01,2,17,AUT,2811
AT13,92200,92200,2006,2006-01-01,2,17,AUT,2904
AT13,92200,92200,2007,2007-01-01,2,17,AUT,3081
AT13,92200,92200,2008,2008-01-01,2,17,AUT,3118
AT13,92200,92200,2009,2009-01-01,2,17,AUT,3173
AT13,92200,92200,2010,2010-01-01,2,17,AUT,3233
AT13,92200,92200,2011,2011-01-01,2,17,AUT,3321
AT13,92200,92200,2012,2012-01-01,2,17,AUT,3417
AT13,92200,92200,2013,2013-01-01,2,17,AUT,3353
AT13,92200,92200,2014,2014-01-01,2,17,AUT,3322
AT13,92200,92200,2015,2015-01-01,2,17,AUT,3423
AT13,92200,92200,2016,2016-01-01,2,17,AUT,3468
AT13,92200,92200,2017,2017-01-01,2,17,AUT,3438
AT13,92200,92200,2018,2018-01-01,2,17,AUT,3407
AT13,92200,92200,2019,2019-01-01,2,17,AUT,3483
AT13,92200,92200,2020,2020-01-01,2,17,AUT,3833
AT13,92200,92200,2021,2021-01-01,2,17,AUT,4282
AT13,92200,92200,2022,2022-01-01,2,17,AUT,4641
AT13,92200,92200,2023,2023-01-01,2,17,AUT,4871
AT13,92200,92200,2024,2024-01-01,2,17,AUT,5189
AT13,92200,92200,2025,2025-01-01,2,17,AUT,5494
AT13,92200,92200,2002,2002-01-01,2,17,EEA,18
AT13,92200,92200,2003,2003-01-01,2,17,EEA,19
AT13,92200,92200,2004,2004-01-01,2,17,EEA,20
AT13,92200,92200,2005,2005-01-01,2,17,EEA,22
AT13,92200,92200,2006,2006-01-01,2,17,EEA,22
AT13,92200,92200,2007,2007-01-01,2,17,EEA,23
AT13,92200,92200,2008,2008-01-01,2,17,EEA,32
AT13,92200,92200,2009,2009-01-01,2,17,EEA,31
AT13,92200,92200,2010,2010-01-01,2,17,EEA,29
AT13,92200,92200,2011,2011-01-01,2,17,EEA,30
AT13,92200,92200,2012,2012-01-01,2,17,EEA,32
AT13,92200,92200,2013,2013-01-01,2,17,EEA,36
AT13,92200,92200,2014,2014-01-01,2,17,EEA,40
AT13,92200,92200,2015,2015-01-01,2,17,EEA,46
AT13,92200,92200,2016,2016-01-01,2,17,EEA,49
AT13,92200,92200,2017,2017-01-01,2,17,EEA,51
AT13,92200,92200,2018,2018-01-01,2,17,EEA,53
AT13,92200,92200,2019,2019-01-01,2,17,EEA,60
AT13,92200,92200,2020,2020-01-01,2,17,EEA,72
AT13,92200,92200,2021,2021-01-01,2,17,EEA,91
AT13,92200,92200,2022,2022-01-01,2,17,EEA,81
AT13,92200,92200,2023,2023-01-01,2,17,EEA,85
AT13,92200,92200,2024,2024-01-01,2,17,EEA,99
AT13,92200,92200,2025,2025-01-01,2,17,EEA,122
AT13,92200,92200,2002,2002-01-01,2,17,REU,5
AT13,92200,92200,2003,2003-01-01,2,17,REU,5
AT13,92200,92200,2004,2004-01-01,2,17,REU,5
AT13,92200,92200,2005,2005-01-01,2,17,REU,7
AT13,92200,92200,2006,2006-01-01,2,17,REU,8
AT13,92200,92200,2007,2007-01-01,2,17,REU,8
AT13,92200,92200,2008,2008-01-01,2,17,REU,11
AT13,92200,92200,2009,2009-01-01,2,17,REU,15
AT13,92200,92200,2010,2010-01-01,2,17,REU,21
AT13,92200,92200,2011,2011-01-01,2,17,REU,25
AT13,92200,92200,2012,2012-01-01,2,17,REU,30
AT13,92200,92200,2013,2013-01-01,2,17,REU,36
AT13,92200,92200,2014,2014-01-01,2,17,REU,43
AT13,92200,92200,2015,2015-01-01,2,17,REU,46
AT13,92200,92200,2016,2016-01-01,2,17,REU,45
AT13,92200,92200,2017,2017-01-01,2,17,REU,47
AT13,92200,92200,2018,2018-01-01,2,17,REU,53
AT13,92200,92200,2019,2019-01-01,2,17,REU,70
AT13,92200,92200,2020,2020-01-01,2,17,REU,77
AT13,92200,92200,2021,2021-01-01,2,17,REU,79
AT13,92200,92200,2022,2022-01-01,2,17,REU,80
AT13,92200,92200,2023,2023-01-01,2,17,REU,99
AT13,92200,92200,2024,2024-01-01,2,17,REU,99
AT13,92200,92200,2025,2025-01-01,2,17,REU,108
AT13,92200,92200,2002,2002-01-01,2,17,TCN,11
AT13,92200,92200,2003,2003-01-01,2,17,TCN,12
AT13,92200,92200,2004,2004-01-01,2,17,TCN,10
AT13,92200,92200,2005,2005-01-01,2,17,TCN,11
AT13,92200,92200,2006,2006-01-01,2,17,TCN,16
AT13,92200,92200,2007,2007-01-01,2,17,TCN,19
AT13,92200,92200,2008,2008-01-01,2,17,TCN,24
AT13,92200,92200,2009,2009-01-01,2,17,TCN,26
AT13,92200,92200,2010,2010-01-01,2,17,TCN,31
AT13,92200,92200,2011,2011-01-01,2,17,TCN,31
AT13,92200,92200,2012,2012-01-01,2,17,TCN,35
AT13,92200,92200,2013,2013-01-01,2,17,TCN,35
AT13,92200,92200,2014,2014-01-01,2,17,TCN,39
AT13,92200,92200,2015,2015-01-01,2,17,TCN,41
AT13,92200,92200,2016,2016-01-01,2,17,TCN,48
AT13,92200,92200,2017,2017-01-01,2,17,TCN,52
AT13,92200,92200,2018,2018-01-01,2,17,TCN,55
AT13,92200,92200,2019,2019-01-01,2,17,TCN,61
AT13,92200,92200,2020,2020-01-01,2,17,TCN,62
AT13,92200,92200,2021,2021-01-01,2,17,TCN,76
AT13,92200,92200,2022,2022-01-01,2,17,TCN,87
AT13,92200,92200,2023,2023-01-01,2,17,TCN,92
AT13,92200,92200,2024,2024-01-01,2,17,TCN,102
AT13,92200,92200,2025,2025-01-01,2,17,TCN,112
AT13,92300,92300,2002,2002-01-01,1,1,AUT,1801
AT13,92300,92300,2003,2003-01-01,1,1,AUT,1811
AT13,92300,92300,2004,2004-01-01,1,1,AUT,1832
AT13,92300,92300,2005,2005-01-01,1,1,AUT,1871
AT13,92300,92300,2006,2006-01-01,1,1,AUT,1877
AT13,92300,92300,2007,2007-01-01,1,1,AUT,1980
AT13,92300,92300,2008,2008-01-01,1,1,AUT,1955
AT13,92300,92300,2009,2009-01-01,1,1,AUT,1954
AT13,92300,92300,2010,2010-01-01,1,1,AUT,1941
AT13,92300,92300,2011,2011-01-01,1,1,AUT,1976
AT13,92300,92300,2012,2012-01-01,1,1,AUT,2016
AT13,92300,92300,2013,2013-01-01,1,1,AUT,1999
AT13,92300,92300,2014,2014-01-01,1,1,AUT,1946
AT13,92300,92300,2015,2015-01-01,1,1,AUT,1974
AT13,92300,92300,2016,2016-01-01,1,1,AUT,2002
AT13,92300,92300,2017,2017-01-01,1,1,AUT,2044
AT13,92300,92300,2018,2018-01-01,1,1,AUT,2112
AT13,92300,92300,2019,2019-01-01,1,1,AUT,2146
AT13,92300,92300,2020,2020-01-01,1,1,AUT,2233
AT13,92300,92300,2021,2021-01-01,1,1,AUT,2246
AT13,92300,92300,2022,2022-01-01,1,1,AUT,2327
AT13,92300,92300,2023,2023-01-01,1,1,AUT,2292
AT13,92300,92300,2024,2024-01-01,1,1,AUT,2317
AT13,92300,92300,2025,2025-01-01,1,1,AUT,2261
AT13,92300,92300,2002,2002-01-01,1,1,EEA,68
AT13,92300,92300,2003,2003-01-01,1,1,EEA,69
AT13,92300,92300,2004,2004-01-01,1,1,EEA,72
AT13,92300,92300,2005,2005-01-01,1,1,EEA,87
AT13,92300,92300,2006,2006-01-01,1,1,EEA,98
AT13,92300,92300,2007,2007-01-01,1,1,EEA,101
AT13,92300,92300,2008,2008-01-01,1,1,EEA,123
AT13,92300,92300,2009,2009-01-01,1,1,EEA,133
AT13,92300,92300,2010,2010-01-01,1,1,EEA,152
AT13,92300,92300,2011,2011-01-01,1,1,EEA,172
AT13,92300,92300,2012,2012-01-01,1,1,EEA,191
AT13,92300,92300,2013,2013-01-01,1,1,EEA,205
AT13,92300,92300,2014,2014-01-01,1,1,EEA,243
AT13,92300,92300,2015,2015-01-01,1,1,EEA,275
AT13,92300,92300,2016,2016-01-01,1,1,EEA,280
AT13,92300,92300,2017,2017-01-01,1,1,EEA,298
AT13,92300,92300,2018,2018-01-01,1,1,EEA,313
AT13,92300,92300,2019,2019-01-01,1,1,EEA,342
AT13,92300,92300,2020,2020-01-01,1,1,EEA,406
AT13,92300,92300,2021,2021-01-01,1,1,EEA,415
AT13,92300,92300,2022,2022-01-01,1,1,EEA,452
AT13,92300,92300,2023,2023-01-01,1,1,EEA,490
AT13,92300,92300,2024,2024-01-01,1,1,EEA,511
AT13,92300,92300,2025,2025-01-01,1,1,EEA,529
AT13,92300,92300,2002,2002-01-01,1,1,REU,66
AT13,92300,92300,2003,2003-01-01,1,1,REU,86
AT13,92300,92300,2004,2004-01-01,1,1,REU,97
AT13,92300,92300,2005,2005-01-01,1,1,REU,86
AT13,92300,92300,2006,2006-01-01,1,1,REU,90
AT13,92300,92300,2007,2007-01-01,1,1,REU,82
AT13,92300,92300,2008,2008-01-01,1,1,REU,89
AT13,92300,92300,2009,2009-01-01,1,1,REU,104
AT13,92300,92300,2010,2010-01-01,1,1,REU,106
AT13,92300,92300,2011,2011-01-01,1,1,REU,111
AT13,92300,92300,2012,2012-01-01,1,1,REU,119
AT13,92300,92300,2013,2013-01-01,1,1,REU,128
AT13,92300,92300,2014,2014-01-01,1,1,REU,130
AT13,92300,92300,2015,2015-01-01,1,1,REU,146
AT13,92300,92300,2016,2016-01-01,1,1,REU,158
AT13,92300,92300,2017,2017-01-01,1,1,REU,171
AT13,92300,92300,2018,2018-01-01,1,1,REU,181
AT13,92300,92300,2019,2019-01-01,1,1,REU,194
AT13,92300,92300,2020,2020-01-01,1,1,REU,196
AT13,92300,92300,2021,2021-01-01,1,1,REU,196
AT13,92300,92300,2022,2022-01-01,1,1,REU,193
AT13,92300,92300,2023,2023-01-01,1,1,REU,207
AT13,92300,92300,2024,2024-01-01,1,1,REU,219
AT13,92300,92300,2025,2025-01-01,1,1,REU,226
AT13,92300,92300,2002,2002-01-01,1,1,TCN,32
AT13,92300,92300,2003,2003-01-01,1,1,TCN,32
AT13,92300,92300,2004,2004-01-01,1,1,TCN,37
AT13,92300,92300,2005,2005-01-01,1,1,TCN,26
AT13,92300,92300,2006,2006-01-01,1,1,TCN,21
AT13,92300,92300,2007,2007-01-01,1,1,TCN,19
AT13,92300,92300,2008,2008-01-01,1,1,TCN,20
AT13,92300,92300,2009,2009-01-01,1,1,TCN,35
AT13,92300,92300,2010,2010-01-01,1,1,TCN,46
AT13,92300,92300,2011,2011-01-01,1,1,TCN,51
AT13,92300,92300,2012,2012-01-01,1,1,TCN,65
AT13,92300,92300,2013,2013-01-01,1,1,TCN,82
AT13,92300,92300,2014,2014-01-01,1,1,TCN,77
AT13,92300,92300,2015,2015-01-01,1,1,TCN,83
AT13,92300,92300,2016,2016-01-01,1,1,TCN,106
AT13,92300,92300,2017,2017-01-01,1,1,TCN,147
AT13,92300,92300,2018,2018-01-01,1,1,TCN,190
AT13,92300,92300,2019,2019-01-01,1,1,TCN,233
AT13,92300,92300,2020,2020-01-01,1,1,TCN,258
AT13,92300,92300,2021,2021-01-01,1,1,TCN,271
AT13,92300,92300,2022,2022-01-01,1,1,TCN,283
AT13,92300,92300,2023,2023-01-01,1,1,TCN,285
AT13,92300,92300,2024,2024-01-01,1,1,TCN,311
AT13,92300,92300,2025,2025-01-01,1,1,TCN,303
AT13,92300,92300,2002,2002-01-01,1,2,AUT,1964
AT13,92300,92300,2003,2003-01-01,1,2,AUT,2002
AT13,92300,92300,2004,2004-01-01,1,2,AUT,1984
AT13,92300,92300,2005,2005-01-01,1,2,AUT,1975
AT13,92300,92300,2006,2006-01-01,1,2,AUT,1995
AT13,92300,92300,2007,2007-01-01,1,2,AUT,2035
AT13,92300,92300,2008,2008-01-01,1,2,AUT,2047
AT13,92300,92300,2009,2009-01-01,1,2,AUT,2103
AT13,92300,92300,2010,2010-01-01,1,2,AUT,2152
AT13,92300,92300,2011,2011-01-01,1,2,AUT,2182
AT13,92300,92300,2012,2012-01-01,1,2,AUT,2200
AT13,92300,92300,2013,2013-01-01,1,2,AUT,2109
AT13,92300,92300,2014,2014-01-01,1,2,AUT,2113
AT13,92300,92300,2015,2015-01-01,1,2,AUT,2079
AT13,92300,92300,2016,2016-01-01,1,2,AUT,2074
AT13,92300,92300,2017,2017-01-01,1,2,AUT,2113
AT13,92300,92300,2018,2018-01-01,1,2,AUT,2142
AT13,92300,92300,2019,2019-01-01,1,2,AUT,2123
AT13,92300,92300,2020,2020-01-01,1,2,AUT,2260
AT13,92300,92300,2021,2021-01-01,1,2,AUT,2305
AT13,92300,92300,2022,2022-01-01,1,2,AUT,2360
AT13,92300,92300,2023,2023-01-01,1,2,AUT,2351
AT13,92300,92300,2024,2024-01-01,1,2,AUT,2400
AT13,92300,92300,2025,2025-01-01,1,2,AUT,2434
AT13,92300,92300,2002,2002-01-01,1,2,EEA,59
AT13,92300,92300,2003,2003-01-01,1,2,EEA,68
AT13,92300,92300,2004,2004-01-01,1,2,EEA,68
AT13,92300,92300,2005,2005-01-01,1,2,EEA,76
AT13,92300,92300,2006,2006-01-01,1,2,EEA,86
AT13,92300,92300,2007,2007-01-01,1,2,EEA,88
AT13,92300,92300,2008,2008-01-01,1,2,EEA,90
AT13,92300,92300,2009,2009-01-01,1,2,EEA,98
AT13,92300,92300,2010,2010-01-01,1,2,EEA,107
AT13,92300,92300,2011,2011-01-01,1,2,EEA,126
AT13,92300,92300,2012,2012-01-01,1,2,EEA,145
AT13,92300,92300,2013,2013-01-01,1,2,EEA,177
AT13,92300,92300,2014,2014-01-01,1,2,EEA,193
AT13,92300,92300,2015,2015-01-01,1,2,EEA,204
AT13,92300,92300,2016,2016-01-01,1,2,EEA,237
AT13,92300,92300,2017,2017-01-01,1,2,EEA,265
AT13,92300,92300,2018,2018-01-01,1,2,EEA,306
AT13,92300,92300,2019,2019-01-01,1,2,EEA,334
AT13,92300,92300,2020,2020-01-01,1,2,EEA,371
AT13,92300,92300,2021,2021-01-01,1,2,EEA,370
AT13,92300,92300,2022,2022-01-01,1,2,EEA,426
AT13,92300,92300,2023,2023-01-01,1,2,EEA,456
AT13,92300,92300,2024,2024-01-01,1,2,EEA,487
AT13,92300,92300,2025,2025-01-01,1,2,EEA,489
AT13,92300,92300,2002,2002-01-01,1,2,REU,92
AT13,92300,92300,2003,2003-01-01,1,2,REU,97
AT13,92300,92300,2004,2004-01-01,1,2,REU,92
AT13,92300,92300,2005,2005-01-01,1,2,REU,81
AT13,92300,92300,2006,2006-01-01,1,2,REU,78
AT13,92300,92300,2007,2007-01-01,1,2,REU,85
AT13,92300,92300,2008,2008-01-01,1,2,REU,89
AT13,92300,92300,2009,2009-01-01,1,2,REU,94
AT13,92300,92300,2010,2010-01-01,1,2,REU,97
AT13,92300,92300,2011,2011-01-01,1,2,REU,121
AT13,92300,92300,2012,2012-01-01,1,2,REU,129
AT13,92300,92300,2013,2013-01-01,1,2,REU,136
AT13,92300,92300,2014,2014-01-01,1,2,REU,148
AT13,92300,92300,2015,2015-01-01,1,2,REU,159
AT13,92300,92300,2016,2016-01-01,1,2,REU,171
AT13,92300,92300,2017,2017-01-01,1,2,REU,188
AT13,92300,92300,2018,2018-01-01,1,2,REU,200
AT13,92300,92300,2019,2019-01-01,1,2,REU,206
AT13,92300,92300,2020,2020-01-01,1,2,REU,217
AT13,92300,92300,2021,2021-01-01,1,2,REU,234
AT13,92300,92300,2022,2022-01-01,1,2,REU,257
AT13,92300,92300,2023,2023-01-01,1,2,REU,301
AT13,92300,92300,2024,2024-01-01,1,2,REU,304
AT13,92300,92300,2025,2025-01-01,1,2,REU,304
AT13,92300,92300,2002,2002-01-01,1,2,TCN,26
AT13,92300,92300,2003,2003-01-01,1,2,TCN,23
AT13,92300,92300,2004,2004-01-01,1,2,TCN,21
AT13,92300,92300,2005,2005-01-01,1,2,TCN,30
AT13,92300,92300,2006,2006-01-01,1,2,TCN,27
AT13,92300,92300,2007,2007-01-01,1,2,TCN,32
AT13,92300,92300,2008,2008-01-01,1,2,TCN,38
AT13,92300,92300,2009,2009-01-01,1,2,TCN,37
AT13,92300,92300,2010,2010-01-01,1,2,TCN,46
AT13,92300,92300,2011,2011-01-01,1,2,TCN,48
AT13,92300,92300,2012,2012-01-01,1,2,TCN,46
AT13,92300,92300,2013,2013-01-01,1,2,TCN,48
AT13,92300,92300,2014,2014-01-01,1,2,TCN,50
AT13,92300,92300,2015,2015-01-01,1,2,TCN,78
AT13,92300,92300,2016,2016-01-01,1,2,TCN,93
AT13,92300,92300,2017,2017-01-01,1,2,TCN,142
AT13,92300,92300,2018,2018-01-01,1,2,TCN,182
AT13,92300,92300,2019,2019-01-01,1,2,TCN,199
AT13,92300,92300,2020,2020-01-01,1,2,TCN,245
AT13,92300,92300,2021,2021-01-01,1,2,TCN,269
AT13,92300,92300,2022,2022-01-01,1,2,TCN,306
AT13,92300,92300,2023,2023-01-01,1,2,TCN,315
AT13,92300,92300,2024,2024-01-01,1,2,TCN,369
AT13,92300,92300,2025,2025-01-01,1,2,TCN,429
AT13,92300,92300,2002,2002-01-01,1,3,AUT,2269
AT13,92300,92300,2003,2003-01-01,1,3,AUT,2244
AT13,92300,92300,2004,2004-01-01,1,3,AUT,2206
AT13,92300,92300,2005,2005-01-01,1,3,AUT,2188
AT13,92300,92300,2006,2006-01-01,1,3,AUT,2193
AT13,92300,92300,2007,2007-01-01,1,3,AUT,2152
AT13,92300,92300,2008,2008-01-01,1,3,AUT,2208
